REGION,TECHNOLOGY,YEAR,VALUE
REGION1,ESSOSHFH2,2027,2.42691
REGION1,ESSOSHFH2,2028,2.42691
REGION1,ESSOSHFH2,2029,2.42691
REGION1,ESSOSHFH2,2030,1.74543
REGION1,ESSOSHFH2,2031,1.66391
REGION1,ESSOSHFH2,2032,1.53581
REGION1,ESSOSHFH2,2033,1.39607
REGION1,ESSOSHFH2,2034,1.20882
REGION1,ESSOSHFH2,2035,1.04672
REGION1,ESSOSHFH2,2036,0.91835
REGION1,ESSOSHFH2,2037,0.81155
REGION1,ESSOSHFH2,2038,0.70325
REGION1,ESSOSHFH2,2039,0.58442
REGION1,ESSOSHFH2,2040,0.47234
REGION1,ESSOSHFH2,2041,0.37350
REGION1,ESSOSHFH2,2042,0.27964
REGION1,ESSOSHFH2,2043,0.18390
REGION1,ESSOSHFH2,2044,0.08881
REGION1,ESSOSHFH2,2045,0.00000
REGION1,ESSOSHFH2,2046,0.00000
REGION1,ESSOSHFH2,2047,0.00000
REGION1,ESSOSHFH2,2048,0.00000
REGION1,ESSOSHFH2,2049,0.00000
REGION1,ESSOSHFH2,2050,0.00000
REGION1,ESSOSHFH2,2051,0.00000
REGION1,ESSOSHFH2,2052,0.00000
REGION1,ESSOSHFH2,2053,0.00000
REGION1,ESSOSHFH2,2054,0.00000
REGION1,ESSOSHFH2,2055,0.00000
REGION1,ESSOSHFH2,2056,0.00000
REGION1,ESSOSHFH2,2057,0.00000
REGION1,ESSOSHFH2,2058,0.00000
REGION1,ESSOSHFH2,2059,0.00000
REGION1,ESSOSHFH2,2060,0.00000
REGION1,ESWHIPPH0,2015,249.01875
REGION1,ESWHIPPH0,2016,252.22250
REGION1,ESWHIPPH0,2017,255.42625
REGION1,ESWHIPPH0,2018,258.63000
REGION1,ESWHIPPH0,2019,261.83375
REGION1,ESWHIPPH0,2020,265.03750
REGION1,ESWHIPPH0,2021,265.03750
REGION1,ESWHIPPH0,2022,265.03750
REGION1,ESWHIPPH0,2023,265.03750
REGION1,ESWHIPPH0,2024,265.03750
REGION1,ESWHIPPH0,2025,265.03750
REGION1,ESWHIPPH0,2026,265.03750
REGION1,ESWHIPPH0,2027,265.03750
REGION1,ESWHIPPH0,2028,265.03750
REGION1,ESWHIPPH0,2029,265.03750
REGION1,ESWHIPPH0,2030,265.03750
REGION1,ESWHIPPH0,2031,265.03750
REGION1,ESWHIPPH0,2032,265.03750
REGION1,ESWHIPPH0,2033,265.03750
REGION1,ESWHIPPH0,2034,265.03750
REGION1,ESWHIPPH0,2035,265.03750
REGION1,ESWHIPPH0,2036,265.03750
REGION1,ESWHIPPH0,2037,265.03750
REGION1,ESWHIPPH0,2038,265.03750
REGION1,ESWHIPPH0,2039,265.03750
REGION1,ESWHIPPH0,2040,265.03750
REGION1,ESWHIPPH0,2041,265.03750
REGION1,ESWHIPPH0,2042,265.03750
REGION1,ESWHIPPH0,2043,265.03750
REGION1,ESWHIPPH0,2044,265.03750
REGION1,ESWHIPPH0,2045,265.03750
REGION1,ESWHIPPH0,2046,265.03750
REGION1,ESWHIPPH0,2047,265.03750
REGION1,ESWHIPPH0,2048,265.03750
REGION1,ESWHIPPH0,2049,265.03750
REGION1,ESWHIPPH0,2050,265.03750
REGION1,ESWHIPPH0,2051,265.03750
REGION1,ESWHIPPH0,2052,265.03750
REGION1,ESWHIPPH0,2053,265.03750
REGION1,ESWHIPPH0,2054,265.03750
REGION1,ESWHIPPH0,2055,265.03750
REGION1,ESWHIPPH0,2056,265.03750
REGION1,ESWHIPPH0,2057,265.03750
REGION1,ESWHIPPH0,2058,265.03750
REGION1,ESWHIPPH0,2059,265.03750
REGION1,ESWHIPPH0,2060,265.03750
REGION1,FRBMIBFH1,2015,0.93983
REGION1,FRBMIBFH1,2016,0.96954
REGION1,FRBMIBFH1,2017,0.69284
REGION1,FRBMIBFH1,2018,0.68776
REGION1,FRBMIBFH1,2019,0.68573
REGION1,FRBMIBFH1,2020,0.69096
REGION1,FRBMIBFH1,2021,0.69456
REGION1,FRBMIBFH1,2022,0.66920
REGION1,FRBMIBFH1,2023,0.64385
REGION1,FRBMIBFH1,2024,0.61850
REGION1,FRBMIBFH1,2025,0.59315
REGION1,FRBMIBFH1,2026,0.56779
REGION1,FRBMIBFH1,2027,0.54244
REGION1,FRBMIBFH1,2028,0.51389
REGION1,FRBMIBFH1,2029,0.48534
REGION1,FRBMIBFH1,2030,0.45679
REGION1,FRBMIBFH1,2031,0.42824
REGION1,FRBMIBFH1,2032,0.39969
REGION1,FRBMIBFH1,2033,0.37114
REGION1,FRBMIBFH1,2034,0.34259
REGION1,FRBMIBFH1,2035,0.31405
REGION1,FRBMIBFH1,2036,0.28550
REGION1,FRBMIBFH1,2037,0.25695
REGION1,FRBMIBFH1,2038,0.22840
REGION1,FRBMIBFH1,2039,0.00020
REGION1,FRBMIBFH1,2040,0.00017
REGION1,FRBMIBFH1,2041,0.00014
REGION1,FRBMIBFH1,2042,0.00011
REGION1,FRBMIBFH1,2043,0.00009
REGION1,FRBMIBFH1,2044,0.00006
REGION1,FRBMIBFH1,2045,0.00003
REGION1,FRBMIBFH1,2046,0.00000
REGION1,FRBMIBFH1,2047,0.00000
REGION1,FRBMIBFH1,2048,0.00000
REGION1,FRBMIBFH1,2049,0.00000
REGION1,FRBMIBFH1,2050,0.00000
REGION1,FRBMIBFH1,2051,0.00000
REGION1,FRBMIBFH1,2052,0.00000
REGION1,FRBMIBFH1,2053,0.00000
REGION1,FRBMIBFH1,2054,0.00000
REGION1,FRBMIBFH1,2055,0.00000
REGION1,FRBMIBFH1,2056,0.00000
REGION1,FRBMIBFH1,2057,0.00000
REGION1,FRBMIBFH1,2058,0.00000
REGION1,FRBMIBFH1,2059,0.00000
REGION1,FRBMIBFH1,2060,0.00000
REGION1,FRBMIBFH2,2015,0.43282
REGION1,FRBMIBFH2,2016,0.44650
REGION1,FRBMIBFH2,2017,0.34331
REGION1,FRBMIBFH2,2018,0.35326
REGION1,FRBMIBFH2,2019,0.36014
REGION1,FRBMIBFH2,2020,0.35977
REGION1,FRBMIBFH2,2021,0.36103
REGION1,FRBMIBFH2,2022,0.34785
REGION1,FRBMIBFH2,2023,0.33467
REGION1,FRBMIBFH2,2024,0.32150
REGION1,FRBMIBFH2,2025,0.30832
REGION1,FRBMIBFH2,2026,0.29514
REGION1,FRBMIBFH2,2027,0.28196
REGION1,FRBMIBFH2,2028,0.26712
REGION1,FRBMIBFH2,2029,0.25228
REGION1,FRBMIBFH2,2030,0.23744
REGION1,FRBMIBFH2,2031,0.22260
REGION1,FRBMIBFH2,2032,0.20776
REGION1,FRBMIBFH2,2033,0.19292
REGION1,FRBMIBFH2,2034,0.17808
REGION1,FRBMIBFH2,2035,0.16324
REGION1,FRBMIBFH2,2036,0.14840
REGION1,FRBMIBFH2,2037,0.13356
REGION1,FRBMIBFH2,2038,0.11872
REGION1,FRBMIBFH2,2039,0.00010
REGION1,FRBMIBFH2,2040,0.00009
REGION1,FRBMIBFH2,2041,0.00007
REGION1,FRBMIBFH2,2042,0.00006
REGION1,FRBMIBFH2,2043,0.00004
REGION1,FRBMIBFH2,2044,0.00003
REGION1,FRBMIBFH2,2045,0.00001
REGION1,FRBMIBFH2,2046,0.00000
REGION1,FRBMIBFH2,2047,0.00000
REGION1,FRBMIBFH2,2048,0.00000
REGION1,FRBMIBFH2,2049,0.00000
REGION1,FRBMIBFH2,2050,0.00000
REGION1,FRBMIBFH2,2051,0.00000
REGION1,FRBMIBFH2,2052,0.00000
REGION1,FRBMIBFH2,2053,0.00000
REGION1,FRBMIBFH2,2054,0.00000
REGION1,FRBMIBFH2,2055,0.00000
REGION1,FRBMIBFH2,2056,0.00000
REGION1,FRBMIBFH2,2057,0.00000
REGION1,FRBMIBFH2,2058,0.00000
REGION1,FRBMIBFH2,2059,0.00000
REGION1,FRBMIBFH2,2060,0.00000
REGION1,FRE1DCPH1,2015,610.50000
REGION1,FRE1DCPH1,2016,463.50000
REGION1,FRE1DCPH1,2017,991.00000
REGION1,FRE1DCPH1,2018,769.55250
REGION1,FRE1DCPH1,2019,1385.49250
REGION1,FRE1DCPH1,2020,1195.60440
REGION1,FRE1DCPH1,2021,1845.62855
REGION1,FRE1DCPH1,2022,1845.62855
REGION1,FRE1DCPH1,2023,1845.62855
REGION1,FRE1DCPH1,2024,1845.62855
REGION1,FRE1DCPH1,2025,1845.62855
REGION1,FRE1DCPH1,2026,1845.62855
REGION1,FRE1DCPH1,2027,1845.62855
REGION1,FRE1DCPH1,2028,1845.62855
REGION1,FRE1DCPH1,2029,1845.62855
REGION1,FRE1DCPH1,2030,1845.62855
REGION1,FRE1DCPH1,2031,1845.62855
REGION1,FRE1DCPH1,2032,1845.62855
REGION1,FRE1DCPH1,2033,1845.62855
REGION1,FRE1DCPH1,2034,1845.62855
REGION1,FRE1DCPH1,2035,1235.12855
REGION1,FRE1DCPH1,2036,1382.12855
REGION1,FRE1DCPH1,2037,854.62855
REGION1,FRE1DCPH1,2038,1076.07605
REGION1,FRE1DCPH1,2039,460.13605
REGION1,FRE1DCPH1,2040,650.02415
REGION1,FRE1DCPH1,2041,0.00000
REGION1,FRE1DCPH1,2042,0.00000
REGION1,FRE1DCPH1,2043,0.00000
REGION1,FRE1DCPH1,2044,0.00000
REGION1,FRE1DCPH1,2045,0.00000
REGION1,FRE1DCPH1,2046,0.00000
REGION1,FRE1DCPH1,2047,0.00000
REGION1,FRE1DCPH1,2048,0.00000
REGION1,FRE1DCPH1,2049,0.00000
REGION1,FRE1DCPH1,2050,0.00000
REGION1,FRE1DCPH1,2051,0.00000
REGION1,FRE1DCPH1,2052,0.00000
REGION1,FRE1DCPH1,2053,0.00000
REGION1,FRE1DCPH1,2054,0.00000
REGION1,FRE1DCPH1,2055,0.00000
REGION1,FRE1DCPH1,2056,0.00000
REGION1,FRE1DCPH1,2057,0.00000
REGION1,FRE1DCPH1,2058,0.00000
REGION1,FRE1DCPH1,2059,0.00000
REGION1,FRE1DCPH1,2060,0.00000
REGION1,FRE1DCPH2,2015,610.50000
REGION1,FRE1DCPH2,2016,463.50000
REGION1,FRE1DCPH2,2017,991.00000
REGION1,FRE1DCPH2,2018,769.55250
REGION1,FRE1DCPH2,2019,1385.49250
REGION1,FRE1DCPH2,2020,1195.60440
REGION1,FRE1DCPH2,2021,1845.62855
REGION1,FRE1DCPH2,2022,1845.62855
REGION1,FRE1DCPH2,2023,1845.62855
REGION1,FRE1DCPH2,2024,1845.62855
REGION1,FRE1DCPH2,2025,1845.62855
REGION1,FRE1DCPH2,2026,1845.62855
REGION1,FRE1DCPH2,2027,1845.62855
REGION1,FRE1DCPH2,2028,1845.62855
REGION1,FRE1DCPH2,2029,1845.62855
REGION1,FRE1DCPH2,2030,1845.62855
REGION1,FRE1DCPH2,2031,1845.62855
REGION1,FRE1DCPH2,2032,1845.62855
REGION1,FRE1DCPH2,2033,1845.62855
REGION1,FRE1DCPH2,2034,1845.62855
REGION1,FRE1DCPH2,2035,1235.12855
REGION1,FRE1DCPH2,2036,1382.12855
REGION1,FRE1DCPH2,2037,854.62855
REGION1,FRE1DCPH2,2038,1076.07605
REGION1,FRE1DCPH2,2039,460.13605
REGION1,FRE1DCPH2,2040,650.02415
REGION1,FRE1DCPH2,2041,0.00000
REGION1,FRE1DCPH2,2042,0.00000
REGION1,FRE1DCPH2,2043,0.00000
REGION1,FRE1DCPH2,2044,0.00000
REGION1,FRE1DCPH2,2045,0.00000
REGION1,FRE1DCPH2,2046,0.00000
REGION1,FRE1DCPH2,2047,0.00000
REGION1,FRE1DCPH2,2048,0.00000
REGION1,FRE1DCPH2,2049,0.00000
REGION1,FRE1DCPH2,2050,0.00000
REGION1,FRE1DCPH2,2051,0.00000
REGION1,FRE1DCPH2,2052,0.00000
REGION1,FRE1DCPH2,2053,0.00000
REGION1,FRE1DCPH2,2054,0.00000
REGION1,FRE1DCPH2,2055,0.00000
REGION1,FRE1DCPH2,2056,0.00000
REGION1,FRE1DCPH2,2057,0.00000
REGION1,FRE1DCPH2,2058,0.00000
REGION1,FRE1DCPH2,2059,0.00000
REGION1,FRE1DCPH2,2060,0.00000
REGION1,FRE1DHPH1,2015,0.01520
REGION1,FRE1DHPH1,2016,0.01520
REGION1,FRE1DHPH1,2017,0.01520
REGION1,FRE1DHPH1,2018,0.01520
REGION1,FRE1DHPH1,2019,0.01520
REGION1,FRE1DHPH1,2020,0.01520
REGION1,FRE1DHPH1,2021,0.01520
REGION1,FRE1DHPH1,2022,0.01520
REGION1,FRE1DHPH1,2023,0.01520
REGION1,FRE1DHPH1,2024,0.01520
REGION1,FRE1DHPH1,2025,0.01520
REGION1,FRE1DHPH1,2026,0.01520
REGION1,FRE1DHPH1,2027,0.01520
REGION1,FRE1DHPH1,2028,0.01520
REGION1,FRE1DHPH1,2029,0.01520
REGION1,FRE1DHPH1,2030,0.01520
REGION1,FRE1DHPH1,2031,0.01520
REGION1,FRE1DHPH1,2032,0.01520
REGION1,FRE1DHPH1,2033,0.01520
REGION1,FRE1DHPH1,2034,0.01520
REGION1,FRE1DHPH1,2035,0.01520
REGION1,FRE1DHPH1,2036,0.01520
REGION1,FRE1DHPH1,2037,0.01200
REGION1,FRE1DHPH1,2038,0.01200
REGION1,FRE1DHPH1,2039,0.00000
REGION1,FRE1DHPH1,2040,0.00000
REGION1,FRE1DHPH1,2041,0.00000
REGION1,FRE1DHPH1,2042,0.00000
REGION1,FRE1DHPH1,2043,0.00000
REGION1,FRE1DHPH1,2044,0.00000
REGION1,FRE1DHPH1,2045,0.00000
REGION1,FRE1DHPH1,2046,0.00000
REGION1,FRE1DHPH1,2047,0.00000
REGION1,FRE1DHPH1,2048,0.00000
REGION1,FRE1DHPH1,2049,0.00000
REGION1,FRE1DHPH1,2050,0.00000
REGION1,FRE1DHPH1,2051,0.00000
REGION1,FRE1DHPH1,2052,0.00000
REGION1,FRE1DHPH1,2053,0.00000
REGION1,FRE1DHPH1,2054,0.00000
REGION1,FRE1DHPH1,2055,0.00000
REGION1,FRE1DHPH1,2056,0.00000
REGION1,FRE1DHPH1,2057,0.00000
REGION1,FRE1DHPH1,2058,0.00000
REGION1,FRE1DHPH1,2059,0.00000
REGION1,FRE1DHPH1,2060,0.00000
REGION1,FRE1DHPH2,2015,0.00550
REGION1,FRE1DHPH2,2016,0.00550
REGION1,FRE1DHPH2,2017,0.00550
REGION1,FRE1DHPH2,2018,0.00550
REGION1,FRE1DHPH2,2019,0.00550
REGION1,FRE1DHPH2,2020,0.00550
REGION1,FRE1DHPH2,2021,0.00550
REGION1,FRE1DHPH2,2022,0.00550
REGION1,FRE1DHPH2,2023,0.00550
REGION1,FRE1DHPH2,2024,0.00550
REGION1,FRE1DHPH2,2025,0.00550
REGION1,FRE1DHPH2,2026,0.00550
REGION1,FRE1DHPH2,2027,0.00550
REGION1,FRE1DHPH2,2028,0.00550
REGION1,FRE1DHPH2,2029,0.00550
REGION1,FRE1DHPH2,2030,0.00550
REGION1,FRE1DHPH2,2031,0.00550
REGION1,FRE1DHPH2,2032,0.00550
REGION1,FRE1DHPH2,2033,0.00550
REGION1,FRE1DHPH2,2034,0.00550
REGION1,FRE1DHPH2,2035,0.00550
REGION1,FRE1DHPH2,2036,0.00550
REGION1,FRE1DHPH2,2037,0.00550
REGION1,FRE1DHPH2,2038,0.00400
REGION1,FRE1DHPH2,2039,0.00000
REGION1,FRE1DHPH2,2040,0.00000
REGION1,FRE1DHPH2,2041,0.00000
REGION1,FRE1DHPH2,2042,0.00000
REGION1,FRE1DHPH2,2043,0.00000
REGION1,FRE1DHPH2,2044,0.00000
REGION1,FRE1DHPH2,2045,0.00000
REGION1,FRE1DHPH2,2046,0.00000
REGION1,FRE1DHPH2,2047,0.00000
REGION1,FRE1DHPH2,2048,0.00000
REGION1,FRE1DHPH2,2049,0.00000
REGION1,FRE1DHPH2,2050,0.00000
REGION1,FRE1DHPH2,2051,0.00000
REGION1,FRE1DHPH2,2052,0.00000
REGION1,FRE1DHPH2,2053,0.00000
REGION1,FRE1DHPH2,2054,0.00000
REGION1,FRE1DHPH2,2055,0.00000
REGION1,FRE1DHPH2,2056,0.00000
REGION1,FRE1DHPH2,2057,0.00000
REGION1,FRE1DHPH2,2058,0.00000
REGION1,FRE1DHPH2,2059,0.00000
REGION1,FRE1DHPH2,2060,0.00000
REGION1,FRE1DHPH3,2015,0.00220
REGION1,FRE1DHPH3,2016,0.00220
REGION1,FRE1DHPH3,2017,0.00220
REGION1,FRE1DHPH3,2018,0.00220
REGION1,FRE1DHPH3,2019,0.00220
REGION1,FRE1DHPH3,2020,0.00220
REGION1,FRE1DHPH3,2021,0.00220
REGION1,FRE1DHPH3,2022,0.00220
REGION1,FRE1DHPH3,2023,0.00220
REGION1,FRE1DHPH3,2024,0.00220
REGION1,FRE1DHPH3,2025,0.00220
REGION1,FRE1DHPH3,2026,0.00220
REGION1,FRE1DHPH3,2027,0.00220
REGION1,FRE1DHPH3,2028,0.00220
REGION1,FRE1DHPH3,2029,0.00220
REGION1,FRE1DHPH3,2030,0.00220
REGION1,FRE1DHPH3,2031,0.00220
REGION1,FRE1DHPH3,2032,0.00220
REGION1,FRE1DHPH3,2033,0.00220
REGION1,FRE1DHPH3,2034,0.00220
REGION1,FRE1DHPH3,2035,0.00220
REGION1,FRE1DHPH3,2036,0.00220
REGION1,FRE1DHPH3,2037,0.00220
REGION1,FRE1DHPH3,2038,0.00000
REGION1,FRE1DHPH3,2039,0.00000
REGION1,FRE1DHPH3,2040,0.00000
REGION1,FRE1DHPH3,2041,0.00000
REGION1,FRE1DHPH3,2042,0.00000
REGION1,FRE1DHPH3,2043,0.00000
REGION1,FRE1DHPH3,2044,0.00000
REGION1,FRE1DHPH3,2045,0.00000
REGION1,FRE1DHPH3,2046,0.00000
REGION1,FRE1DHPH3,2047,0.00000
REGION1,FRE1DHPH3,2048,0.00000
REGION1,FRE1DHPH3,2049,0.00000
REGION1,FRE1DHPH3,2050,0.00000
REGION1,FRE1DHPH3,2051,0.00000
REGION1,FRE1DHPH3,2052,0.00000
REGION1,FRE1DHPH3,2053,0.00000
REGION1,FRE1DHPH3,2054,0.00000
REGION1,FRE1DHPH3,2055,0.00000
REGION1,FRE1DHPH3,2056,0.00000
REGION1,FRE1DHPH3,2057,0.00000
REGION1,FRE1DHPH3,2058,0.00000
REGION1,FRE1DHPH3,2059,0.00000
REGION1,FRE1DHPH3,2060,0.00000
REGION1,FRE2CIFH1,2015,2.14324
REGION1,FRE2CIFH1,2016,2.15421
REGION1,FRE2CIFH1,2017,2.16517
REGION1,FRE2CIFH1,2018,2.17614
REGION1,FRE2CIFH1,2019,2.18710
REGION1,FRE2CIFH1,2020,2.19806
REGION1,FRE2CIFH1,2021,2.20903
REGION1,FRE2CIFH1,2022,2.21999
REGION1,FRE2CIFH1,2023,0.18639
REGION1,FRE2CIFH1,2024,0.17542
REGION1,FRE2CIFH1,2025,0.16446
REGION1,FRE2CIFH1,2026,0.15350
REGION1,FRE2CIFH1,2027,0.14253
REGION1,FRE2CIFH1,2028,0.13157
REGION1,FRE2CIFH1,2029,0.12060
REGION1,FRE2CIFH1,2030,0.10964
REGION1,FRE2CIFH1,2031,0.09868
REGION1,FRE2CIFH1,2032,0.08771
REGION1,FRE2CIFH1,2033,0.07675
REGION1,FRE2CIFH1,2034,0.06578
REGION1,FRE2CIFH1,2035,0.05482
REGION1,FRE2CIFH1,2036,0.04386
REGION1,FRE2CIFH1,2037,0.03289
REGION1,FRE2CIFH1,2038,0.02193
REGION1,FRE2CIFH1,2039,0.01096
REGION1,FRE2CIFH1,2040,0.00000
REGION1,FRE2CIFH1,2041,0.00000
REGION1,FRE2CIFH1,2042,0.00000
REGION1,FRE2CIFH1,2043,0.00000
REGION1,FRE2CIFH1,2044,0.00000
REGION1,FRE2CIFH1,2045,0.00000
REGION1,FRE2CIFH1,2046,0.00000
REGION1,FRE2CIFH1,2047,0.00000
REGION1,FRE2CIFH1,2048,0.00000
REGION1,FRE2CIFH1,2049,0.00000
REGION1,FRE2CIFH1,2050,0.00000
REGION1,FRE2CIFH1,2051,0.00000
REGION1,FRE2CIFH1,2052,0.00000
REGION1,FRE2CIFH1,2053,0.00000
REGION1,FRE2CIFH1,2054,0.00000
REGION1,FRE2CIFH1,2055,0.00000
REGION1,FRE2CIFH1,2056,0.00000
REGION1,FRE2CIFH1,2057,0.00000
REGION1,FRE2CIFH1,2058,0.00000
REGION1,FRE2CIFH1,2059,0.00000
REGION1,FRE2CIFH1,2060,0.00000
REGION1,FRE2CIFH2,2015,0.93172
REGION1,FRE2CIFH2,2016,0.94451
REGION1,FRE2CIFH2,2017,0.95730
REGION1,FRE2CIFH2,2018,0.97009
REGION1,FRE2CIFH2,2019,0.98289
REGION1,FRE2CIFH2,2020,0.99568
REGION1,FRE2CIFH2,2021,1.00847
REGION1,FRE2CIFH2,2022,1.02126
REGION1,FRE2CIFH2,2023,0.21745
REGION1,FRE2CIFH2,2024,0.20466
REGION1,FRE2CIFH2,2025,0.19187
REGION1,FRE2CIFH2,2026,0.17908
REGION1,FRE2CIFH2,2027,0.16629
REGION1,FRE2CIFH2,2028,0.15350
REGION1,FRE2CIFH2,2029,0.14070
REGION1,FRE2CIFH2,2030,0.12791
REGION1,FRE2CIFH2,2031,0.11512
REGION1,FRE2CIFH2,2032,0.10233
REGION1,FRE2CIFH2,2033,0.08954
REGION1,FRE2CIFH2,2034,0.07675
REGION1,FRE2CIFH2,2035,0.06396
REGION1,FRE2CIFH2,2036,0.05117
REGION1,FRE2CIFH2,2037,0.03837
REGION1,FRE2CIFH2,2038,0.02558
REGION1,FRE2CIFH2,2039,0.01279
REGION1,FRE2CIFH2,2040,0.00000
REGION1,FRE2CIFH2,2041,0.00000
REGION1,FRE2CIFH2,2042,0.00000
REGION1,FRE2CIFH2,2043,0.00000
REGION1,FRE2CIFH2,2044,0.00000
REGION1,FRE2CIFH2,2045,0.00000
REGION1,FRE2CIFH2,2046,0.00000
REGION1,FRE2CIFH2,2047,0.00000
REGION1,FRE2CIFH2,2048,0.00000
REGION1,FRE2CIFH2,2049,0.00000
REGION1,FRE2CIFH2,2050,0.00000
REGION1,FRE2CIFH2,2051,0.00000
REGION1,FRE2CIFH2,2052,0.00000
REGION1,FRE2CIFH2,2053,0.00000
REGION1,FRE2CIFH2,2054,0.00000
REGION1,FRE2CIFH2,2055,0.00000
REGION1,FRE2CIFH2,2056,0.00000
REGION1,FRE2CIFH2,2057,0.00000
REGION1,FRE2CIFH2,2058,0.00000
REGION1,FRE2CIFH2,2059,0.00000
REGION1,FRE2CIFH2,2060,0.00000
REGION1,FRE2EHFH1,2015,96.85503
REGION1,FRE2EHFH1,2016,100.06125
REGION1,FRE2EHFH1,2017,103.26747
REGION1,FRE2EHFH1,2018,106.47369
REGION1,FRE2EHFH1,2019,109.67991
REGION1,FRE2EHFH1,2020,112.88613
REGION1,FRE2EHFH1,2021,116.09235
REGION1,FRE2EHFH1,2022,88.03406
REGION1,FRE2EHFH1,2023,85.32248
REGION1,FRE2EHFH1,2024,82.61089
REGION1,FRE2EHFH1,2025,79.89930
REGION1,FRE2EHFH1,2026,77.18772
REGION1,FRE2EHFH1,2027,74.47613
REGION1,FRE2EHFH1,2028,71.76454
REGION1,FRE2EHFH1,2029,69.05295
REGION1,FRE2EHFH1,2030,66.34137
REGION1,FRE2EHFH1,2031,63.62978
REGION1,FRE2EHFH1,2032,60.91819
REGION1,FRE2EHFH1,2033,57.71197
REGION1,FRE2EHFH1,2034,54.50575
REGION1,FRE2EHFH1,2035,51.29953
REGION1,FRE2EHFH1,2036,48.09331
REGION1,FRE2EHFH1,2037,44.88709
REGION1,FRE2EHFH1,2038,41.68087
REGION1,FRE2EHFH1,2039,0.03847
REGION1,FRE2EHFH1,2040,0.03527
REGION1,FRE2EHFH1,2041,0.03206
REGION1,FRE2EHFH1,2042,0.02886
REGION1,FRE2EHFH1,2043,0.02565
REGION1,FRE2EHFH1,2044,0.02244
REGION1,FRE2EHFH1,2045,0.01924
REGION1,FRE2EHFH1,2046,0.01603
REGION1,FRE2EHFH1,2047,0.01282
REGION1,FRE2EHFH1,2048,0.00962
REGION1,FRE2EHFH1,2049,0.00641
REGION1,FRE2EHFH1,2050,0.00321
REGION1,FRE2EHFH1,2051,0.00000
REGION1,FRE2EHFH1,2052,0.00000
REGION1,FRE2EHFH1,2053,0.00000
REGION1,FRE2EHFH1,2054,0.00000
REGION1,FRE2EHFH1,2055,0.00000
REGION1,FRE2EHFH1,2056,0.00000
REGION1,FRE2EHFH1,2057,0.00000
REGION1,FRE2EHFH1,2058,0.00000
REGION1,FRE2EHFH1,2059,0.00000
REGION1,FRE2EHFH1,2060,0.00000
REGION1,FRE2IHFH3,2015,1.75348
REGION1,FRE2IHFH3,2016,1.88836
REGION1,FRE2IHFH3,2017,1.97592
REGION1,FRE2IHFH3,2018,2.08240
REGION1,FRE2IHFH3,2019,2.19579
REGION1,FRE2IHFH3,2020,2.33186
REGION1,FRE2IHFH3,2021,2.46283
REGION1,FRE2IHFH3,2022,2.46283
REGION1,FRE2IHFH3,2023,2.33320
REGION1,FRE2IHFH3,2024,2.20358
REGION1,FRE2IHFH3,2025,2.07396
REGION1,FRE2IHFH3,2026,1.94434
REGION1,FRE2IHFH3,2027,1.81471
REGION1,FRE2IHFH3,2028,1.68509
REGION1,FRE2IHFH3,2029,1.55547
REGION1,FRE2IHFH3,2030,1.42585
REGION1,FRE2IHFH3,2031,1.29622
REGION1,FRE2IHFH3,2032,1.16660
REGION1,FRE2IHFH3,2033,1.03698
REGION1,FRE2IHFH3,2034,0.90736
REGION1,FRE2IHFH3,2035,0.77773
REGION1,FRE2IHFH3,2036,0.64811
REGION1,FRE2IHFH3,2037,0.51849
REGION1,FRE2IHFH3,2038,0.38887
REGION1,FRE2IHFH3,2039,0.00026
REGION1,FRE2IHFH3,2040,0.00013
REGION1,FRE2IHFH3,2041,0.00000
REGION1,FRE2IHFH3,2042,0.00000
REGION1,FRE2IHFH3,2043,0.00000
REGION1,FRE2IHFH3,2044,0.00000
REGION1,FRE2IHFH3,2045,0.00000
REGION1,FRE2IHFH3,2046,0.00000
REGION1,FRE2IHFH3,2047,0.00000
REGION1,FRE2IHFH3,2048,0.00000
REGION1,FRE2IHFH3,2049,0.00000
REGION1,FRE2IHFH3,2050,0.00000
REGION1,FRE2IHFH3,2051,0.00000
REGION1,FRE2IHFH3,2052,0.00000
REGION1,FRE2IHFH3,2053,0.00000
REGION1,FRE2IHFH3,2054,0.00000
REGION1,FRE2IHFH3,2055,0.00000
REGION1,FRE2IHFH3,2056,0.00000
REGION1,FRE2IHFH3,2057,0.00000
REGION1,FRE2IHFH3,2058,0.00000
REGION1,FRE2IHFH3,2059,0.00000
REGION1,FRE2IHFH3,2060,0.00000
REGION1,FRE2IHFH4,2015,0.80752
REGION1,FRE2IHFH4,2016,0.86964
REGION1,FRE2IHFH4,2017,0.97908
REGION1,FRE2IHFH4,2018,1.06960
REGION1,FRE2IHFH4,2019,1.15321
REGION1,FRE2IHFH4,2020,1.21414
REGION1,FRE2IHFH4,2021,1.28017
REGION1,FRE2IHFH4,2022,1.28017
REGION1,FRE2IHFH4,2023,1.21280
REGION1,FRE2IHFH4,2024,1.14542
REGION1,FRE2IHFH4,2025,1.07804
REGION1,FRE2IHFH4,2026,1.01066
REGION1,FRE2IHFH4,2027,0.94329
REGION1,FRE2IHFH4,2028,0.87591
REGION1,FRE2IHFH4,2029,0.80853
REGION1,FRE2IHFH4,2030,0.74115
REGION1,FRE2IHFH4,2031,0.67378
REGION1,FRE2IHFH4,2032,0.60640
REGION1,FRE2IHFH4,2033,0.53902
REGION1,FRE2IHFH4,2034,0.47164
